item_id,feature,target,stimulus,state,spans,covered,todo,percent,excluded,max_nesting,cross,conditions,directive,detail,source,generate
TP1301,V,FWFTYPE,instruction,complete,16,16,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,FWFTYPE body,extensions/V/vext_fp_insts.sail:1264,opcode_sweep.py extensions/V/vext_fp_insts.sail
TP1367,V,FVVMTYPE,instruction,complete,16,16,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,FVVMTYPE body,extensions/V/vext_fp_vm_insts.sail:31,opcode_sweep.py extensions/V/vext_fp_vm_insts.sail
TP1574,V,VVCMPTYPE,instruction,complete,16,16,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VVCMPTYPE body,extensions/V/vext_vm_insts.sail:221,opcode_sweep.py extensions/V/vext_vm_insts.sail
TP1771,bfloat16,execute,extension_gate,complete,16,16,0,100.0,0,0,,,"run with this extension enabled, and again with it disabled",Ext_Zvfbfmin,extensions/bfloat16/zvfbfmin_insts.sail:18,opcode_sweep.py extensions/bfloat16/zvfbfmin_insts.sail
TP1842,vector_crypto,VANDN_VV,instruction,complete,16,16,0,100.0,0,0,,,generate any legal form of this instruction,VANDN_VV body,extensions/vector_crypto/zvbb_insts.sail:22,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1856,vector_crypto,VCPOP_V,instruction,complete,16,16,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VCPOP_V body,extensions/vector_crypto/zvbb_insts.sail:323,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1858,vector_crypto,VROL_VV,instruction,complete,16,16,0,100.0,0,0,,,generate any legal form of this instruction,VROL_VV body,extensions/vector_crypto/zvbb_insts.sail:369,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1862,vector_crypto,VROR_VV,instruction,complete,16,16,0,100.0,0,0,,,generate any legal form of this instruction,VROR_VV body,extensions/vector_crypto/zvbb_insts.sail:457,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP0617,FD,F_UN_RM_FF_TYPE_H,instruction,complete,15,15,0,100.0,0,1,,match (select_instr_or_fcsr_rm (rm)),generate any legal form of this instruction,F_UN_RM_FF_TYPE_H body,extensions/FD/zfh_insts.sail:549,opcode_sweep.py extensions/FD/zfh_insts.sail
TP1868,vector_crypto,VWSLL_VV,instruction,complete,15,15,0,100.0,0,0,,,generate any legal form of this instruction,VWSLL_VV body,extensions/vector_crypto/zvbb_insts.sail:588,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP2091,postlude,config_is_valid,unclassified,complete,15,15,0,100.0,0,0,,,read the guard and decide what arranges it,,postlude/validate_config.sail:622,opcode_sweep.py postlude/validate_config.sail
TP0825,M,DIV,instruction,complete,14,14,0,100.0,0,0,,,generate any legal form of this instruction,DIV body,extensions/M/mext_insts.sail:53,opcode_sweep.py extensions/M/mext_insts.sail
TP0949,V,VXTYPE,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VXTYPE body,extensions/V/vext_arith_insts.sail:485,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP0996,V,VITYPE,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VITYPE body,extensions/V/vext_arith_insts.sail:943,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP1121,V,MVXMATYPE,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,MVXMATYPE body,extensions/V/vext_arith_insts.sail:2182,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP1140,V,WXTYPE,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,WXTYPE body,extensions/V/vext_arith_insts.sail:2325,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP1214,V,VFUNARY0,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VFUNARY0 body,extensions/V/vext_fp_insts.sail:412,opcode_sweep.py extensions/V/vext_fp_insts.sail
TP1224,V,VFWUNARY0,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VFWUNARY0 body,extensions/V/vext_fp_insts.sail:532,opcode_sweep.py extensions/V/vext_fp_insts.sail
TP1247,V,VFUNARY1,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VFUNARY1 body,extensions/V/vext_fp_insts.sail:809,opcode_sweep.py extensions/V/vext_fp_insts.sail
TP1274,V,FVFMATYPE,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,FVFMATYPE body,extensions/V/vext_fp_insts.sail:1051,opcode_sweep.py extensions/V/vext_fp_insts.sail
TP1286,V,FWVFTYPE,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,FWVFTYPE body,extensions/V/vext_fp_insts.sail:1125,opcode_sweep.py extensions/V/vext_fp_insts.sail
TP1293,V,FWVFMATYPE,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,FWVFMATYPE body,extensions/V/vext_fp_insts.sail:1195,opcode_sweep.py extensions/V/vext_fp_insts.sail
TP1407,V,VMSOF_M,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VMSOF_M body,extensions/V/vext_mask_insts.sail:231,opcode_sweep.py extensions/V/vext_mask_insts.sail
TP1409,V,VIOTA_M,instruction,complete,14,14,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VIOTA_M body,extensions/V/vext_mask_insts.sail:276,opcode_sweep.py extensions/V/vext_mask_insts.sail
TP0744,K,gfmul,helper_function,complete,13,13,0,100.0,0,0,,,"execute an instruction that calls this helper: AES32DSMI, AES64DSM, AES64IM, AES32ESMI, vaesdm.vv, vaesdm.vs",gfmul() reached via 6 instruction(s),extensions/K/types_kext.sail:27,opcode_sweep.py extensions/K/zkn_insts.sail extensions/vector_crypto/zvkned_insts.sail
TP0830,M,DIVW,instruction,complete,13,13,0,100.0,0,0,,,generate any legal form of this instruction,DIVW body,extensions/M/mext_insts.sail:120,opcode_sweep.py extensions/M/mext_insts.sail
TP1089,V,VEXTTYPE,instruction,complete,13,13,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VEXTTYPE body,extensions/V/vext_arith_insts.sail:1856,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP1846,vector_crypto,VBREV_V,instruction,complete,13,13,0,100.0,0,0,,,generate any legal form of this instruction,VBREV_V body,extensions/vector_crypto/zvbb_insts.sail:108,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1848,vector_crypto,VBREV8_V,instruction,complete,13,13,0,100.0,0,0,,,generate any legal form of this instruction,VBREV8_V body,extensions/vector_crypto/zvbb_insts.sail:153,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1850,vector_crypto,VREV8_V,instruction,complete,13,13,0,100.0,0,0,,,generate any legal form of this instruction,VREV8_V body,extensions/vector_crypto/zvbb_insts.sail:195,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1852,vector_crypto,VCLZ_V,instruction,complete,13,13,0,100.0,0,0,,,generate any legal form of this instruction,VCLZ_V body,extensions/vector_crypto/zvbb_insts.sail:237,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1854,vector_crypto,VCTZ_V,instruction,complete,13,13,0,100.0,0,0,,,generate any legal form of this instruction,VCTZ_V body,extensions/vector_crypto/zvbb_insts.sail:280,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1876,vector_crypto,VCLMUL_VX,instruction,complete,13,13,0,100.0,0,0,,,generate any legal form of this instruction,VCLMUL_VX body,extensions/vector_crypto/zvbc_insts.sail:67,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
TP1880,vector_crypto,VCLMULH_VX,instruction,complete,13,13,0,100.0,0,0,,,generate any legal form of this instruction,VCLMULH_VX body,extensions/vector_crypto/zvbc_insts.sail:157,opcode_sweep.py extensions/vector_crypto/zvbc_insts.sail
TP0421,FD,F_UN_RM_FX_TYPE_D,instruction,complete,12,12,0,100.0,0,1,,match (select_instr_or_fcsr_rm (rm)),generate any legal form of this instruction,F_UN_RM_FX_TYPE_D body,extensions/FD/dext_insts.sail:446,opcode_sweep.py extensions/FD/dext_insts.sail
TP0423,FD,F_UN_RM_XF_TYPE_D,instruction,complete,12,12,0,100.0,0,1,,match (select_instr_or_fcsr_rm (rm)),generate any legal form of this instruction,F_UN_RM_XF_TYPE_D body,extensions/FD/dext_insts.sail:476,opcode_sweep.py extensions/FD/dext_insts.sail
TP0524,FD,F_UN_RM_FX_TYPE_S,instruction,complete,12,12,0,100.0,0,1,,match (select_instr_or_fcsr_rm (rm)),generate any legal form of this instruction,F_UN_RM_FX_TYPE_S body,extensions/FD/fext_insts.sail:534,opcode_sweep.py extensions/FD/fext_insts.sail
TP0526,FD,F_UN_RM_XF_TYPE_S,instruction,complete,12,12,0,100.0,0,1,,match (select_instr_or_fcsr_rm (rm)),generate any legal form of this instruction,F_UN_RM_XF_TYPE_S body,extensions/FD/fext_insts.sail:564,opcode_sweep.py extensions/FD/fext_insts.sail
TP0619,FD,F_UN_RM_FX_TYPE_H,instruction,complete,12,12,0,100.0,0,1,,match (select_instr_or_fcsr_rm (rm)),generate any legal form of this instruction,F_UN_RM_FX_TYPE_H body,extensions/FD/zfh_insts.sail:564,opcode_sweep.py extensions/FD/zfh_insts.sail
TP0621,FD,F_UN_RM_XF_TYPE_H,instruction,complete,12,12,0,100.0,0,1,,match (select_instr_or_fcsr_rm (rm)),generate any legal form of this instruction,F_UN_RM_XF_TYPE_H body,extensions/FD/zfh_insts.sail:594,opcode_sweep.py extensions/FD/zfh_insts.sail
TP0749,K,aes_decode_rcon,helper_function,complete,12,12,0,100.0,0,1,,match r,"execute an instruction that calls this helper: AES64KS1I, VAESKF1_VI, VAESKF2_VI",aes_decode_rcon() reached via 3 instruction(s),extensions/K/types_kext.sail:76,opcode_sweep.py extensions/K/zkn_insts.sail extensions/vector_crypto/zvkned_insts.sail
TP0973,V,NXSTYPE,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,NXSTYPE body,extensions/V/vext_arith_insts.sail:610,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP0979,V,NXTYPE,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,NXTYPE body,extensions/V/vext_arith_insts.sail:683,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP1012,V,NISTYPE,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,NISTYPE body,extensions/V/vext_arith_insts.sail:1041,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP1018,V,NITYPE,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,NITYPE body,extensions/V/vext_arith_insts.sail:1114,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP1129,V,WVXTYPE,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,WVXTYPE body,extensions/V/vext_arith_insts.sail:2249,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP1148,V,WMVXTYPE,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,WMVXTYPE body,extensions/V/vext_arith_insts.sail:2397,opcode_sweep.py extensions/V/vext_arith_insts.sail
TP1235,V,VFNUNARY0,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VFNUNARY0 body,extensions/V/vext_fp_insts.sail:667,opcode_sweep.py extensions/V/vext_fp_insts.sail
TP1403,V,VMSBF_M,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VMSBF_M body,extensions/V/vext_mask_insts.sail:149,opcode_sweep.py extensions/V/vext_mask_insts.sail
TP1405,V,VMSIF_M,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VMSIF_M body,extensions/V/vext_mask_insts.sail:190,opcode_sweep.py extensions/V/vext_mask_insts.sail
TP1602,V,VXCMPTYPE,instruction,complete,12,12,0,100.0,0,1,,if mask[i] == 0b1,generate any legal form of this instruction,VXCMPTYPE body,extensions/V/vext_vm_insts.sail:478,opcode_sweep.py extensions/V/vext_vm_insts.sail
TP1788,cfi,currentlyEnabled,extension_gate,complete,12,12,0,100.0,0,0,,,"run with this extension enabled, and again with it disabled",Ext_Zicsr,extensions/cfi/zicfilp_regs.sail:10,opcode_sweep.py extensions/cfi/zicfilp_regs.sail
TP1844,vector_crypto,VANDN_VX,instruction,complete,12,12,0,100.0,0,0,,,generate any legal form of this instruction,VANDN_VX body,extensions/vector_crypto/zvbb_insts.sail:66,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1860,vector_crypto,VROL_VX,instruction,complete,12,12,0,100.0,0,0,,,generate any legal form of this instruction,VROL_VX body,extensions/vector_crypto/zvbb_insts.sail:414,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1864,vector_crypto,VROR_VX,instruction,complete,12,12,0,100.0,0,0,,,generate any legal form of this instruction,VROR_VX body,extensions/vector_crypto/zvbb_insts.sail:502,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1866,vector_crypto,VROR_VI,instruction,complete,12,12,0,100.0,0,0,,,generate any legal form of this instruction,VROR_VI body,extensions/vector_crypto/zvbb_insts.sail:545,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1907,vector_crypto,VGHSH_VV,instruction,complete,12,12,0,100.0,0,0,,,generate any legal form of this instruction,VGHSH_VV body,extensions/vector_crypto/zvkg_insts.sail:18,opcode_sweep.py extensions/vector_crypto/zvkg_insts.sail
TP1758,bfloat16,currentlyEnabled,extension_gate,complete,11,11,0,100.0,0,0,,,"run with this extension enabled, and again with it disabled",Ext_Zfbfmin,extensions/bfloat16/zfbfmin_insts.sail:9,opcode_sweep.py extensions/bfloat16/zfbfmin_insts.sail
TP1870,vector_crypto,VWSLL_VX,instruction,complete,11,11,0,100.0,0,0,,,generate any legal form of this instruction,VWSLL_VX body,extensions/vector_crypto/zvbb_insts.sail:641,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1872,vector_crypto,VWSLL_VI,instruction,complete,11,11,0,100.0,0,0,,,generate any legal form of this instruction,VWSLL_VI body,extensions/vector_crypto/zvbb_insts.sail:691,opcode_sweep.py extensions/vector_crypto/zvbb_insts.sail
TP1938,vector_crypto,VAESKF2_VI,instruction,complete,11,11,0,100.0,0,0,,,generate any legal form of this instruction,VAESKF2_VI body,extensions/vector_crypto/zvkned_insts.sail:302,opcode_sweep.py extensions/vector_crypto/zvkned_insts.sail
TP2238,sys,getPendingSet,csr_field,complete,11,11,0,100.0,0,0,,,preload this CSR field before the instruction under test,ip,sys/sys_control.sail:105,opcode_sweep.py sys/sys_control.sail
TP0010,core,mult_to_bits_half,helper_function,complete,10,10,0,100.0,0,1,,let rs1_int : int = match sign1,"execute an instruction that calls this helper: MUL, vmacc.vv, vnmsac.vv, vmadd.vv, vnmsub.vv, vaaddu.vv, vaadd.vv, vasubu.vv, ...",mult_to_bits_half() reached via 8+ instruction(s),core/arithmetic.sail:48,opcode_sweep.py extensions/M/mext_insts.sail extensions/V/vext_arith_insts.sail
TP0826,M,REM,instruction,complete,10,10,0,100.0,0,0,,,generate any legal form of this instruction,REM body,extensions/M/mext_insts.sail:76,opcode_sweep.py extensions/M/mext_insts.sail
TP0831,M,REMW,instruction,complete,10,10,0,100.0,0,0,,,generate any legal form of this instruction,REMW body,extensions/M/mext_insts.sail:144,opcode_sweep.py extensions/M/mext_insts.sail
TP1768,bfloat16,bf16_to_f32,operand_value,complete,10,10,0,100.0,0,0,,,vary the operand: the guard discriminates on a specific register or value,,extensions/bfloat16/zfbfmin_utils.sail:15,opcode_sweep.py extensions/bfloat16/zfbfmin_utils.sail
TP2142,sys,read_kind_of_flags,helper_function,complete,10,10,0,100.0,0,1,,"match (aq, rl, res)","execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",read_kind_of_flags() reached via 8+ instruction(s),sys/mem.sail:39,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail
TP2144,sys,write_kind_of_flags,helper_function,complete,10,10,0,100.0,0,1,,"match (aq, rl, con)","execute an instruction that calls this helper: amoswap, amoadd, amoxor, amoand, amoor, amomin, amomax, amominu, ...",write_kind_of_flags() reached via 8+ instruction(s),sys/mem.sail:52,opcode_sweep.py extensions/A/zaamo_insts.sail extensions/cfi/zicfiss_insts.sail extensions/Zicboz/zicboz_insts.sail
TP2240,sys,getPendingSet,operand_value,complete,10,10,0,100.0,0,0,,,vary the operand: the guard discriminates on a specific register or value,,sys/sys_control.sail:118,opcode_sweep.py sys/sys_control.sail
TP2295,sys,translateAddr,translation,complete,10,10,0,100.0,0,1,,if is_shadow_stack_access(access),install a page table in this translation mode and fault or walk through it,,sys/vmem.sail:417,opcode_sweep.py sys/vmem.sail
TP0182,core,privLevel_bits,unclassified,complete,9,9,0,100.0,0,0,,,read the guard and decide what arranges it,,core/types.sail:76,opcode_sweep.py core/types.sail
TP0419,FD,F_UN_RM_FF_TYPE_D,instruction,complete,9,9,0,100.0,0,1,,match (select_instr_or_fcsr_rm (rm)),generate any legal form of this instruction,F_UN_RM_FF_TYPE_D body,extensions/FD/dext_insts.sail:431,opcode_sweep.py extensions/FD/dext_insts.sail
TP0448,FD,rF,extension_gate,complete,9,9,0,100.0,0,1,,match r,"run with this extension enabled, and again with it disabled",Ext_F,extensions/FD/fdext_regs.sail:124,opcode_sweep.py extensions/FD/fdext_regs.sail
TP0581,FD,fcvtmod_helper,helper_function,complete,9,9,0,100.0,0,1,,else,execute an instruction that calls this helper: FCVTMOD_W_D,fcvtmod_helper() reached via 1 instruction(s),extensions/FD/zfa_insts.sail:724,opcode_sweep.py extensions/FD/zfa_insts.sail
TP1324,V,valid_fp_op,helper_function,complete,9,9,0,100.0,0,0,,,"execute an instruction that calls this helper: VFMERGE, vfwadd.wf, vfwsub.wf, vfwmacc.vf, vfwnmacc.vf, vfwmsac.vf, vfwnmsac.vf, vfwadd.vf, ...",valid_fp_op() reached via 8+ instruction(s),extensions/V/vext_fp_utils_insts.sail:16,opcode_sweep.py extensions/V/vext_fp_insts.sail extensions/bfloat16/zvfbfwma_insts.sail extensions/V/vext_fp_red_insts.sail
TP1531,V,illegal_load,helper_function,complete,9,9,0,100.0,0,0,,,"execute an instruction that calls this helper: VLSEGFFTYPE, VLSEGTYPE, VLSSEGTYPE",illegal_load() reached via 3 instruction(s),extensions/V/vext_utils_insts.sail:307,opcode_sweep.py extensions/V/vext_mem_insts.sail
TP1972,pmp,pmpCheck,pmp,complete,9,9,0,100.0,0,1,,"match pmpMatchAddr(addr, width, cfg, pmpReadAddrReg(i), prev_pmpaddr)",program a PMP entry of this match type and access across its boundary,,pmp/pmp_control.sail:137,opcode_sweep.py pmp/pmp_control.sail
TP0130,core,mstatus,extension_gate,complete,8,8,0,100.0,0,0,,,"run with this extension enabled, and again with it disabled",Ext_S,core/sys_regs.sail:262,opcode_sweep.py core/sys_regs.sail
